,Price,Km,Age,Mileage,Engine,Power,Location,Fuel,Ownership,Make,Power,Ownership,Location_Ahmedabad,Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Fuel_Diesel,Fuel_LPG,Fuel_Petrol,Make_Ambassador,Make_Audi,Make_BMW,Make_Bentley,Make_Chevrolet,Make_Datsun,Make_Fiat,Make_Force,Make_Ford,Make_Honda,Make_Hyundai,Make_ISUZU,Make_Isuzu,Make_Jaguar,Make_Jeep,Make_Lamborghini,Make_Land,Make_Mahindra,Make_Maruti,Make_Mercedes-Benz,Make_Mini,Make_Mitsubishi,Make_Nissan,Make_Porsche,Make_Renault,Make_Skoda,Make_Tata,Make_Toyota,Make_Volkswagen
103,9.8,30000,11,14.94,2967.0,241.4,Kolkata,Diesel,1,Audi,241.4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,2.7,66000,12,17.0,1197.0,80.0,Pune,Petrol,2,Hyundai,80.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,2.41,93850,11,14.0,796.0,35.0,Coimbatore,Petrol,1,Maruti,35.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
106,3.9,53000,7,17.71,1197.0,78.9,Ahmedabad,Petrol,1,Toyota,78.9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
107,24.0,78000,10,14.74,2993.0,270.9,Hyderabad,Diesel,2,Jaguar,270.9,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,5.75,65000,9,16.0,2179.0,140.0,Delhi,Diesel,2,Mahindra,140.0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109,5.25,40000,7,22.32,1582.0,126.32,Kolkata,Diesel,1,Hyundai,126.32,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,19.25,30000,4,11.36,2755.0,171.5,Mumbai,Diesel,1,Toyota,171.5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
111,3.91,38053,4,15.1,1196.0,73.0,Coimbatore,Petrol,1,Maruti,73.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
112,2.15,25500,7,25.4,624.0,37.5,Bangalore,Petrol,1,Tata,37.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
113,20.75,56087,6,22.69,1995.0,190.0,Mumbai,Diesel,1,BMW,190.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,3.35,71088,11,13.5,1799.0,130.0,Delhi,Petrol,1,Honda,130.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,11.11,55000,7,12.99,2494.0,100.6,Ahmedabad,Diesel,1,Toyota,100.6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116,20.0,32700,7,23.3,1984.0,150.0,Bangalore,Diesel,1,Volvo,150.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,6.55,39882,5,19.15,1198.0,75.94,Coimbatore,Petrol,1,Nissan,75.94,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
118,7.0,128000,12,10.8,2497.0,215.0,Mumbai,Petrol,1,BMW,215.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,7.5,55000,5,24.3,1248.0,88.5,Mumbai,Diesel,1,Maruti,88.5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
121,16.75,53753,7,15.0,2143.0,107.3,Pune,Diesel,2,Mercedes-Benz,107.3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122,10.95,10250,3,22.0,1582.0,126.2,Kolkata,Diesel,1,Hyundai,126.2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,2.45,43874,10,18.9,998.0,67.1,Pune,Petrol,1,Maruti,67.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
124,3.23,32684,4,21.9,624.0,37.48,Coimbatore,Petrol,1,Tata,37.48,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
125,7.75,42000,7,12.05,2179.0,120.0,Kolkata,Diesel,1,Mahindra,120.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
126,9.35,28352,12,11.7,1796.0,178.0,Kolkata,Petrol,1,Mercedes-Benz,178.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
127,3.25,89900,8,26.6,998.0,58.16,Pune,CNG,1,Maruti,58.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
128,5.25,47700,14,10.8,2354.0,152.0,Bangalore,Petrol,2,Honda,152.0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,7.25,55000,6,21.21,1498.0,103.2,Pune,Diesel,1,Volkswagen,103.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,7.47,44285,4,20.73,1373.0,91.1,Kochi,Petrol,1,Maruti,91.1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
131,13.25,54000,5,16.0,2179.0,140.0,Jaipur,Diesel,1,Mahindra,140.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
132,5.81,30232,5,21.1,1197.0,85.8,Coimbatore,Petrol,1,Maruti,85.8,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
133,2.6,88500,7,24.07,998.0,67.1,Hyderabad,Petrol,1,Maruti,67.1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
134,54.0,13372,4,19.0,2996.0,362.07,Kolkata,Petrol,1,Mercedes-Benz,362.07,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
135,11.5,12645,2,17.0,1591.0,121.3,Kochi,Petrol,1,Hyundai,121.3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,1.6,94385,11,19.7,796.0,46.3,Chennai,Petrol,2,Maruti,46.3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
137,17.22,31821,6,20.58,1995.0,143.0,Coimbatore,Diesel,1,BMW,143.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,6.0,12000,6,19.0,1199.0,88.7,Mumbai,Petrol,1,Honda,88.7,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,3.95,88578,9,13.5,1799.0,130.0,Delhi,Petrol,1,Honda,130.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,17.95,44965,7,19.27,2143.0,170.0,Kochi,Diesel,1,Mercedes-Benz,170.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
141,3.7,45044,7,25.8,1498.0,98.6,Kolkata,Diesel,1,Honda,98.6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,5.43,34204,5,22.0,1197.0,81.8,Kochi,Petrol,1,Maruti,81.8,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
144,13.49,91235,9,11.5,2982.0,171.0,Coimbatore,Diesel,1,Toyota,171.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
145,2.85,38800,7,18.6,1199.0,76.8,Pune,Petrol,1,Chevrolet,76.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,4.75,83000,8,21.14,1498.0,103.52,Chennai,Diesel,1,Skoda,103.52,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
147,9.9,41283,3,20.73,1373.0,91.1,Kochi,Petrol,1,Maruti,91.1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
148,37.0,23000,8,11.05,2894.0,444.0,Mumbai,Petrol,1,Audi,444.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,26.5,48000,7,21.76,1995.0,190.0,Mumbai,Diesel,1,BMW,190.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,23.32,48214,6,17.11,1968.0,174.33,Coimbatore,Diesel,1,Audi,174.33,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,6.25,35000,5,22.9,1248.0,74.0,Chennai,Diesel,1,Maruti,74.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
152,30.0,35277,11,7.81,5461.0,362.9,Kolkata,Petrol,1,Mercedes-Benz,362.9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
153,9.86,54620,5,21.66,1498.0,103.52,Coimbatore,Diesel,1,Skoda,103.52,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
154,8.5,136997,9,17.2,1968.0,138.1,Pune,Diesel,1,Skoda,138.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
155,4.23,14322,2,21.1,814.0,55.2,Kochi,Petrol,1,Hyundai,55.2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,3.5,65634,9,22.07,1199.0,73.9,Jaipur,Diesel,1,Volkswagen,73.9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
157,2.5,6000,5,20.63,1198.0,67.06,Kolkata,Petrol,1,Datsun,67.06,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2.39,33280,8,19.4,1198.0,86.8,Kolkata,Petrol,1,Honda,86.8,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,11.25,29000,8,14.8,1595.0,120.7,Delhi,Petrol,1,Mercedes-Benz,120.7,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,7.11,42831,6,26.0,1498.0,98.6,Kochi,Diesel,1,Honda,98.6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,10.9,90000,5,12.99,2494.0,100.6,Ahmedabad,Diesel,1,Toyota,100.6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
162,6.2,24005,4,20.4,1197.0,81.8,Ahmedabad,Petrol,1,Maruti,81.8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
163,7.9,32792,9,15.1,2179.0,140.0,Mumbai,Diesel,1,Mahindra,140.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
164,4.42,147898,7,22.7,1498.0,89.84,Kochi,Diesel,1,Ford,89.84,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,13.5,131765,9,13.0,2982.0,168.5,Mumbai,Diesel,1,Toyota,168.5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
166,6.25,65000,8,21.5,1498.0,108.5,Chennai,Diesel,1,Volkswagen,108.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
167,2.1,66123,11,20.0,1399.0,68.0,Jaipur,Diesel,2,Ford,68.0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,45.0,41000,6,15.3,2993.0,258.0,Mumbai,Diesel,1,BMW,258.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,33.66,23550,4,19.27,2143.0,167.62,Coimbatore,Diesel,1,Mercedes-Benz,167.62,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
170,3.65,45000,9,19.4,1198.0,86.8,Bangalore,Petrol,2,Honda,86.8,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,2.75,60000,8,20.36,1197.0,78.9,Delhi,Petrol,1,Hyundai,78.9,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,42.5,44414,5,17.9,2143.0,170.0,Bangalore,Diesel,1,Mercedes-Benz,170.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
173,6.5,1000,2,18.9,1197.0,81.86,Kolkata,Petrol,1,Hyundai,81.86,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,19.0,62500,9,17.68,1968.0,174.33,Mumbai,Diesel,2,Audi,174.33,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,4.45,21000,8,14.4,1598.0,103.6,Mumbai,Petrol,2,Volkswagen,103.6,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
176,23.0,8525,4,16.6,1998.0,112.0,Jaipur,Diesel,2,Mini,112.0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
177,8.35,29000,7,22.54,1396.0,88.73,Bangalore,Diesel,1,Hyundai,88.73,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,22.95,40000,7,17.68,1968.0,174.33,Mumbai,Diesel,1,Audi,174.33,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,1.5,88000,9,25.44,936.0,57.6,Jaipur,Diesel,1,Chevrolet,57.6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,6.89,53537,9,13.7,1798.0,157.75,Kochi,Petrol,1,Skoda,157.75,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
181,1.45,216000,15,17.8,1399.0,68.0,Chennai,Diesel,2,Ford,68.0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,33.5,51000,7,22.48,1995.0,190.0,Hyderabad,Diesel,1,BMW,190.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,1.25,118500,14,12.9,1598.0,102.5,Jaipur,Petrol,1,Chevrolet,102.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,4.2,63000,9,22.07,1199.0,73.9,Hyderabad,Diesel,1,Volkswagen,73.9,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
185,6.75,25000,6,19.98,1461.0,108.5,Mumbai,Diesel,1,Renault,108.5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
186,32.0,37382,7,13.0,2143.0,201.1,Bangalore,Diesel,1,Mercedes-Benz,201.1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
187,7.5,24773,4,21.4,1197.0,83.1,Kochi,Petrol,1,Maruti,83.1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
188,4.6,62000,9,22.32,1582.0,126.32,Delhi,Diesel,1,Hyundai,126.32,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,4.04,52340,4,19.81,1086.0,68.05,Kochi,Petrol,1,Hyundai,68.05,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,10.31,56739,5,15.4,1997.0,120.0,Kochi,Diesel,1,Mahindra,120.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191,55.76,36091,3,12.7,2179.0,187.7,Coimbatore,Diesel,1,Land,187.7,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192,2.6,120000,11,20.0,1399.0,68.0,Chennai,Diesel,1,Ford,68.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,8.5,33000,5,25.47,1248.0,88.5,Mumbai,Diesel,1,Maruti,88.5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
195,3.5,52000,7,25.8,1498.0,98.6,Kolkata,Diesel,1,Honda,98.6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,3.55,43571,6,20.36,1197.0,78.9,Jaipur,Petrol,1,Hyundai,78.9,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,3.25,50000,8,25.8,1498.0,98.6,Kolkata,Diesel,1,Honda,98.6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,4.5,113000,13,17.5,1896.0,106.0,Hyderabad,Diesel,1,Skoda,106.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
199,5.35,90000,7,19.87,1461.0,83.8,Delhi,Diesel,1,Renault,83.8,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
200,6.5,29000,4,17.45,1493.0,100.0,Chennai,Diesel,2,Mahindra,100.0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
201,9.0,20000,5,24.3,1248.0,88.5,Mumbai,Diesel,1,Maruti,88.5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
202,6.0,61012,5,18.6,1197.0,81.83,Kochi,Petrol,1,Hyundai,81.83,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,2.75,87459,12,14.7,1390.0,85.0,Jaipur,Petrol,1,Skoda,85.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
204,1.5,70500,11,15.64,1193.0,64.1,Pune,Petrol,1,Tata,64.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
205,19.9,64103,6,15.73,1968.0,174.33,Delhi,Diesel,1,Audi,174.33,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,10.0,76000,7,14.7,1798.0,177.5,Mumbai,Petrol,1,Skoda,177.5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
207,3.0,104000,7,23.59,1364.0,67.06,Delhi,Diesel,1,Toyota,67.06,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
